ID Aerosol Stationary Activity Minute
39 2.22 4.42 PlayingOnFloor 24
39 2.75 2.1 PlayingOnFloor 25
39 2.31 1.36 PlayingOnFloor 26
39 2 1.62 PlayingOnFloor 27
39 4.35 2.89 PlayingOnFloor 28
39 3.92 2.55 PlayingOnFloor 29
39 5.7 3.93 PlayingOnFloor 30
39 6.39 1.45 Computer 31
39 6.96 5.78 Computer 32
39 5.51 4.03 Computer 33
39 3.56 1.2 Computer 34
39 4.8 1.65 Computer 35
39 9.19 2.75 Computer 36
39 8.33 4.75 Computer 37
39 5.34 2.87 WatchingTV 38
39 4.74 4.23 WatchingTV 39
39 2.99 4.85 WatchingTV 40
39 2.38 5.68 WatchingTV 41
39 2.18 1.86 WatchingTV 42
39 3.54 2.17 WatchingTV 43
39 3.06 1.33 WatchingTV 44
39 1.82 1.47 WatchingTV 45
39 1.81 5.89 VideoGames 46
39 1.34 0.85 VideoGames 47
39 2.15 1.41 VideoGames 48
39 4.96 2.29 VideoGames 49
39 5.52 3.34 VideoGames 50
39 3.25 1.22 VideoGames 51
39 4.8 5.24 VideoGames 52
39 4.52 1.19 VideoGames 53
39 1.05 2.44 Homework 54
39 1.07 2.51 Homework 55
39 1.17 2.74 Homework 56
39 0.62 2.29 Homework 57
39 0.75 6.51 Homework 58
39 0.52 2.19 Homework 59
40 5.95 2.18 VideoGames 1
40 4.5 4.64 VideoGames 2
40 4.31 2.77 VideoGames 3
40 4.29 1.12 VideoGames 4
40 6.33 2.26 VideoGames 5
40 4.65 1.57 VideoGames 6
40 4.79 2.3 VideoGames 7
40 6.84 3.09 VideoGames 8
40 5.73 3.68 WatchingTV 9
40 3.52 1.34 WatchingTV 10
40 3.56 1.97 WatchingTV 11
40 2.55 1.39 WatchingTV 12
40 2.22 4.59 WatchingTV 13
40 2.71 1.91 WatchingTV 14
40 3.33 1.98 WatchingTV 15
40 3.24 1.6 WatchingTV 16
40 5.36 3.55 PlayingOnFurniture 17
40 6.14 1.07 PlayingOnFurniture 18
40 7.09 3.18 PlayingOnFurniture 19
40 11.42 4.62 PlayingOnFurniture 20
40 12.91 6.04 PlayingOnFurniture 21
40 7.47 5.18 PlayingOnFurniture 22
40 7.48 3.76 PlayingOnFurniture 23
40 11.97 2.38 PlayingOnFurniture 24
40 4.7 1.1 Homework 25
40 4.59 3.33 Homework 26
40 4.7 1.65 Homework 27
40 2.12 1.75 Homework 28
40 3.51 2.46 Homework 29
40 2.56 1.36 Homework 30
40 2.48 5.15 Homework 31
40 3.01 4.9 OnPhone 32
40 3.52 4.93 OnPhone 33
40 4.87 3 OnPhone 34
40 3 4.73 OnPhone 35
40 2.68 5.67 OnPhone 36
40 4.93 2.61 OnPhone 37
40 6.22 1.2 Computer 38
40 4.11 2.27 Computer 39
40 3.82 2.51 Computer 40
40 2.33 0.83 Computer 41
40 2.77 1.62 Computer 42
40 2.11 3.81 Computer 43
40 2.69 2.74 Computer 44
40 5.32 2.75 PlayingOnFloor 45
40 3.13 2.77 PlayingOnFloor 46
40 2.74 3.96 PlayingOnFloor 47
40 2.3 2.88 PlayingOnFloor 48
40 1.84 1.74 PlayingOnFloor 49
40 2.43 1.96 PlayingOnFloor 50
40 1.79 1.61 PlayingOnFloor 51
40 2.69 2.84 PlayingOnFloor 52
40 2.07 2.15 Walking 53
40 2.69 0.98 Walking 54
40 3.53 2.04 Walking 55
40 2.98 1.6 Walking 56
40 1.99 2.5 Walking 57
40 2.12 4.56 Walking 58
40 1.81 4.48 Walking 59
41 14.22 5.15 Walking 1
41 22.05 3.12 Walking 2
41 12.03 2.2 Walking 3
41 17.38 3.23 Walking 4
41 12.97 1.64 Walking 5
41 13.27 1.09 Walking 6
41 14.54 1.02 Walking 7
41 9.17 1.19 Walking 8
41 22.26 2.05 PlayingOnFloor 9
41 44.16 3.32 PlayingOnFloor 10
41 28.04 2.4 PlayingOnFloor 11
41 25.14 2.38 PlayingOnFloor 12
41 18.27 2.44 PlayingOnFloor 13
41 15.03 2.18 PlayingOnFloor 14
41 20.39 3.37 PlayingOnFloor 15
41 26.08 2.63 PlayingOnFloor 16
41 17.45 2.25 PlayingOnFurniture 17
41 13.62 2.06 PlayingOnFurniture 18
41 14.68 3.62 PlayingOnFurniture 19
41 12.93 2.49 PlayingOnFurniture 20
41 16.9 2.77 PlayingOnFurniture 21
41 19.08 1.87 PlayingOnFurniture 22
41 25.78 2.66 PlayingOnFurniture 23
41 21.52 4.07 PlayingOnFurniture 24
41 18.83 1.72 Computer 25
41 8.34 1.78 Computer 26
41 10.96 2.22 Computer 27
41 4.75 1.04 Computer 28
41 4.38 2.07 Computer 29
41 3.13 1.18 Computer 30
41 3.86 2.35 Computer 31
41 4.81 3.35 Computer 32
41 5.58 1.76 Homework 33
41 7.36 1.59 Homework 34
41 31.25 3.23 Homework 35
41 35.28 2.31 Homework 36
41 25.54 1.37 Homework 37
41 35.37 1.26 Homework 38
41 26.74 5.9 Homework 39
41 10.76 2.46 OnPhone 40
41 10.67 3.76 OnPhone 41
41 9.4 1.43 OnPhone 42
41 11.72 2.16 OnPhone 43
41 10.5 2.48 OnPhone 44
41 9.56 1.43 OnPhone 45
41 22.28 1.99 OnPhone 46
41 24.91 2.13 OnPhone 47
41 21.06 2.01 VideoGames 48
41 12.63 2.82 VideoGames 49
41 15.11 8.76 VideoGames 50
41 10.39 1.78 VideoGames 51
41 12.17 2.37 VideoGames 52
41 14.21 2.95 VideoGames 53
41 13.65 3.75 VideoGames 54
41 9.39 4.98 VideoGames 55
41 6.93 1.68 WatchingTV 56
41 9.59 3.13 WatchingTV 57
41 8.89 1.44 WatchingTV 58
41 8.46 0.95 WatchingTV 59
42 3.48 1.86 OnPhone 1
42 3.17 2.61 OnPhone 2
42 3.27 5.3 OnPhone 3
42 2.69 3.99 OnPhone 4
42 1.66 1.57 OnPhone 5
42 2.34 1.02 OnPhone 6
42 2.46 2.53 OnPhone 7
42 1.73 1.42 OnPhone 8
42 2.24 1.88 OnPhone 9
42 1.82 2.31 Computer 10
42 2.09 1.51 Computer 11
42 1.78 1.34 Computer 12
42 2.01 3.9 Computer 13
42 1.54 1.54 Computer 14
42 1.17 2.17 Computer 15
42 1.74 1.97 Computer 16
42 0.45 3.58 Homework 17
42 0.51 2.75 Homework 18
42 0.55 1.97 Homework 19
42 0.58 8 Homework 20
42 0.46 3.15 Homework 21
42 0.48 2.49 Homework 22
42 0.63 1.72 Homework 23
42 0.5 3.24 Homework 24
42 2.15 0.57 PlayingOnFurniture 25
42 1.79 2.93 PlayingOnFurniture 26
42 1.75 7.66 PlayingOnFurniture 27
42 3.24 4.89 PlayingOnFurniture 28
42 3.71 7.27 PlayingOnFurniture 29
42 3.18 2.66 PlayingOnFurniture 30
42 2.93 2.02 PlayingOnFurniture 31
42 3 3.01 PlayingOnFurniture 32
42 1.03 2.71 Walking 33
42 1.56 3.59 Walking 34
42 0.9 6.71 Walking 35
42 0.84 1.04 Walking 36
42 0.78 2.07 Walking 37
42 0.7 2.51 Walking 38
42 0.7 1.11 Walking 39
42 1.1 1.29 PlayingOnFloor 40
42 0.88 1.29 PlayingOnFloor 41
42 0.9 2.37 PlayingOnFloor 42
42 1.1 4.56 PlayingOnFloor 43
42 0.8 2.86 PlayingOnFloor 44
42 0.65 2 PlayingOnFloor 45
42 0.45 2.93 WatchingTV 46
42 0.64 2.04 WatchingTV 47
42 0.59 1.38 WatchingTV 48
42 0.6 3.35 WatchingTV 49
42 0.6 3.33 WatchingTV 50
42 0.55 0.92 WatchingTV 51
42 0.58 1.43 WatchingTV 52
42 1.17 3.38 WatchingTV 53
42 0.8 1.92 VideoGames 54
42 1.07 2.04 VideoGames 55
42 1.14 4.09 VideoGames 56
42 0.92 1.56 VideoGames 57
42 0.75 3.17 VideoGames 58
42 0.45 1.85 VideoGames 59
43 5.98 2.32 WatchingTV 1
43 7.27 1.15 WatchingTV 2
43 13.69 2.26 WatchingTV 3
43 16.2 2.11 WatchingTV 4
43 12.13 2.61 WatchingTV 5
43 12.49 1.8 WatchingTV 6
43 6.97 4.07 WatchingTV 7
43 4.86 2.47 WatchingTV 8
43 1.65 3.25 Homework 9
43 1.7 1.23 Homework 10
43 2.34 3.11 Homework 11
43 1.7 2.42 Homework 12
43 1.87 1.46 Homework 13
43 1.07 1.09 Homework 14
43 2.05 1.52 PlayingOnFurniture 15
43 3.11 4.15 PlayingOnFurniture 16
43 4.75 2.59 PlayingOnFurniture 17
43 5.33 1.73 PlayingOnFurniture 18
43 2.93 0.95 PlayingOnFurniture 19
43 5.06 4.97 PlayingOnFurniture 20
43 4.09 1.32 PlayingOnFurniture 21
43 3.55 2.22 PlayingOnFurniture 22
43 1.86 1.95 PlayingOnFurniture 23
43 2.16 1.37 OnPhone 24
43 2.1 4.56 OnPhone 25
43 2.51 3.42 OnPhone 26
43 2.85 3.45 OnPhone 27
43 3.66 2.48 OnPhone 28
43 2.85 1.27 OnPhone 29
43 2.06 1.21 OnPhone 30
43 1.43 2.65 VideoGames 31
43 1.37 1.91 VideoGames 32
43 0.98 3.04 VideoGames 33
43 1.02 3.44 VideoGames 34
43 0.72 0.98 VideoGames 35
43 0.97 1.69 VideoGames 36
43 0.92 1.23 VideoGames 37
43 0.96 1.37 VideoGames 38
43 1.57 1.66 VideoGames 39
43 2.32 2.04 PlayingOnFloor 40
43 2.1 1.94 PlayingOnFloor 41
43 1.89 1.11 PlayingOnFloor 42
43 2.24 1.69 PlayingOnFloor 43
43 3.07 6.87 PlayingOnFloor 44
43 4.34 3.15 PlayingOnFloor 45
43 4.47 1.9 PlayingOnFloor 46
43 2.79 3.9 PlayingOnFloor 47
43 4.84 3.35 Walking 48
43 4.89 3.82 Walking 49
43 7.58 1.86 Walking 50
43 9.32 3.61 Walking 51
43 8.01 3.04 Walking 52
43 9.05 1.89 Walking 53
43 7.43 2.64 Computer 54
43 5.83 2.09 Computer 55
43 8.21 3.59 Computer 56
43 9.52 4.9 Computer 57
43 10.31 3.03 Computer 58
43 7.69 2.51 Computer 59
44 1.21 2.56 OnPhone 1
44 1.27 3.16 OnPhone 2
44 0.97 2.47 OnPhone 3
44 1.34 1.73 OnPhone 4
44 1.07 3.41 OnPhone 5
44 1.34 2.81 OnPhone 6
44 1.24 4.27 PlayingOnFurniture 7
44 1.83 3.65 PlayingOnFurniture 8
44 2.53 1.33 PlayingOnFurniture 9
44 1.67 4.34 PlayingOnFurniture 10
44 1.67 5.71 PlayingOnFurniture 11
44 2.04 1.64 PlayingOnFurniture 12
44 1.37 2.98 PlayingOnFurniture 13
44 1.42 1.06 PlayingOnFurniture 14
44 0.82 3.23 PlayingOnFurniture 15
44 1.22 3.65 PlayingOnFloor 16
44 1.21 2.01 PlayingOnFloor 17
44 1.21 1.62 PlayingOnFloor 18
44 0.8 2.12 PlayingOnFloor 19
44 0.83 4.11 PlayingOnFloor 20
44 0.64 8.06 PlayingOnFloor 21
44 0.82 2.03 PlayingOnFloor 22
44 1 0.9 PlayingOnFloor 23
44 0.7 0.71 VideoGames 24
44 1.42 0.88 VideoGames 25
44 0.99 4.08 VideoGames 26
44 0.79 5.26 VideoGames 27
44 0.94 4.27 VideoGames 28
44 0.87 4.51 VideoGames 29
44 0.75 2.26 VideoGames 30
44 0.93 3.33 Homework 31
44 1.55 1.99 Homework 32
44 1.71 3.06 Homework 33
44 1.87 1.77 Homework 34
44 1.97 3.01 Homework 35
44 1.37 2.32 Homework 36
44 1.46 2.1 Homework 37
44 2.13 2.03 Walking 38
44 3.88 1.37 Walking 39
44 3.18 3.97 Walking 40
44 5.45 2.67 Walking 41
44 6.89 2.77 Walking 42
44 9.54 1.49 Walking 43
44 6.23 5.79 Walking 44
44 6.69 2.09 Walking 45
44 7.5 7.64 WatchingTV 46
44 5.82 2.38 WatchingTV 47
44 4.95 1.74 WatchingTV 48
44 4.33 3.27 WatchingTV 49
44 3.83 1.97 WatchingTV 50
44 3.52 2.13 WatchingTV 51
44 4.81 2.89 WatchingTV 52
44 4.23 5.78 WatchingTV 53
44 0.99 2.46 Computer 54
44 1.32 2.19 Computer 55
44 0.99 2.23 Computer 56
44 0.59 4.49 Computer 57
44 0.97 2 Computer 58
44 0.72 4.46 Computer 59
45 3.23 3.2 Computer 1
45 3.11 2.42 Computer 2
45 3.84 2.42 Computer 3
45 3.47 1.88 Computer 4
45 4.65 3.28 Computer 5
45 3.19 5.25 Computer 6
45 1.53 1.53 PlayingOnFloor 7
45 3.3 5.92 PlayingOnFloor 8
45 3.48 2.19 PlayingOnFloor 9
45 3.48 1.95 PlayingOnFloor 10
45 3.64 2.55 PlayingOnFloor 11
45 3.75 1.06 PlayingOnFloor 12
45 3.73 2.59 PlayingOnFloor 13
45 5.93 2.08 VideoGames 14
45 3.6 1.12 VideoGames 15
45 3.98 2.15 VideoGames 16
45 4.89 1.65 VideoGames 17
45 4.25 1.66 VideoGames 18
45 2.83 3.18 VideoGames 19
45 4.22 3.95 VideoGames 20
45 2.5 1.35 VideoGames 21
45 3.54 2.16 OnPhone 22
45 3.54 1.61 OnPhone 23
45 4.87 1.58 OnPhone 24
45 3.63 2.16 OnPhone 25
45 1.59 1.22 OnPhone 26
45 3.11 1.59 OnPhone 27
45 2.57 2.49 OnPhone 28
45 4.58 3.89 OnPhone 29
45 4.55 2.5 OnPhone 30
45 5.54 3.91 WatchingTV 31
45 7.16 3.07 WatchingTV 32
45 4.62 3.26 WatchingTV 33
45 2.97 1.4 WatchingTV 34
45 4.59 7.25 WatchingTV 35
45 3 4.31 WatchingTV 36
45 2.42 2.08 WatchingTV 37
45 1.5 1.15 PlayingOnFurniture 38
45 2.36 2.48 PlayingOnFurniture 39
45 2.72 3.51 PlayingOnFurniture 40
45 3.68 0.8 PlayingOnFurniture 41
45 4.24 0.75 PlayingOnFurniture 42
45 5.35 1.5 PlayingOnFurniture 43
45 4.03 2.4 PlayingOnFurniture 44
45 3.83 1.64 PlayingOnFurniture 45
45 7.01 0.74 Walking 46
45 7.22 3.94 Walking 47
45 10.54 3.7 Walking 48
45 3.69 3.28 Walking 49
45 3.98 5.16 Walking 50
45 3.66 2.31 Walking 51
45 4.38 3.24 Walking 52
45 5.57 4.92 Walking 53
45 4.2 2.07 Homework 54
45 5.69 3.88 Homework 55
45 3.63 4.53 Homework 56
45 4.83 6.6 Homework 57
45 4.2 4.64 Homework 58
45 4.72 6.53 Homework 59
46 19.03 0.7 Walking 1
46 18.64 0.75 Walking 2
46 26.39 3.29 Walking 3
46 19.21 3.11 Walking 4
46 14.7 1.25 Walking 5
46 12.44 2.04 Walking 6
46 12.54 3.59 Walking 7
46 22.86 3.54 Walking 8
46 36.51 7.98 Walking 9
46 26.92 4.31 OnPhone 10
46 27.84 1.25 OnPhone 11
46 15.15 3.21 OnPhone 12
46 17.98 3.88 OnPhone 13
46 21.43 1.94 OnPhone 14
46 21.75 3.54 OnPhone 15
46 23.28 4.62 PlayingOnFurniture 16
46 18.97 3.11 PlayingOnFurniture 17
46 21.83 3.33 PlayingOnFurniture 18
46 21.56 2.31 PlayingOnFurniture 19
46 33.27 1.32 PlayingOnFurniture 20
46 37.12 2.53 PlayingOnFurniture 21
46 23.54 3.34 PlayingOnFurniture 22
46 10.88 1.24 Computer 23
46 7.5 4.74 Computer 24
46 10.38 1.96 Computer 25
46 16.2 3.88 Computer 26
46 17.17 1.24 Computer 27
46 17.85 4.43 Computer 28
46 16.84 4.41 Computer 29
46 28.29 3.15 WatchingTV 30
46 40.94 1.7 WatchingTV 31
46 80.63 1.93 WatchingTV 32
46 72.7 1.62 WatchingTV 33
46 57.32 6.71 WatchingTV 34
46 94.4 2.64 WatchingTV 35
46 37.69 2.43 WatchingTV 36
46 40.9 4.46 VideoGames 37
46 35.06 2.85 VideoGames 38
46 33.49 7.04 VideoGames 39
46 31.41 6.41 VideoGames 40
46 36.93 1.85 VideoGames 41
46 30.53 2.82 VideoGames 42
46 33.42 1.41 VideoGames 43
46 36.15 2.08 VideoGames 44
46 28.37 0.51 VideoGames 45
46 23.98 1.47 Homework 46
46 30.12 4.57 Homework 47
46 37.46 4.08 Homework 48
46 28.64 1.34 Homework 49
46 42.08 2.41 Homework 50
46 42.32 2.08 Homework 51
46 31.77 2.17 Homework 52
46 65.1 3.88 PlayingOnFloor 53
46 70.98 7.01 PlayingOnFloor 54
46 44.2 1.32 PlayingOnFloor 55
46 67.26 1.89 PlayingOnFloor 56
46 35.74 0.72 PlayingOnFloor 57
46 30.1 1.9 PlayingOnFloor 58
46 19.4 1.96 PlayingOnFloor 59
47 2.86 6.81 Walking 1
47 2.56 3.17 Walking 2
47 3.51 1.48 Walking 3
47 2.51 5.95 Walking 4
47 2.02 4.83 Walking 5
47 1.03 1.72 Walking 6
47 0.48 2.53 Computer 7
47 0.8 3.43 Computer 8
47 1.31 4.16 Computer 9
47 1 2.06 Computer 10
47 1 2.01 Computer 11
47 0.93 3.29 Computer 12
47 1.04 3.26 Computer 13
47 2.61 3.49 VideoGames 14
47 2.65 1.64 VideoGames 15
47 1.62 1.78 VideoGames 16
47 2.35 5.36 VideoGames 17
47 1.66 1.88 VideoGames 18
47 1.72 1.94 VideoGames 19
47 2.55 0.44 VideoGames 20
47 2.2 1.24 VideoGames 21
47 2 0.97 OnPhone 22
47 2.45 3.08 OnPhone 23
47 2.79 6.68 OnPhone 24
47 2.37 2.72 OnPhone 25
47 2.12 3.58 OnPhone 26
47 1.14 3.91 OnPhone 27
47 1.16 5.1 OnPhone 28
47 0.86 0.74 OnPhone 29
47 0.94 2.06 PlayingOnFurniture 30
47 0.99 10.32 PlayingOnFurniture 31
47 0.7 5.74 PlayingOnFurniture 32
47 0.43 5.35 PlayingOnFurniture 33
47 0.64 4.52 PlayingOnFurniture 34
47 1.24 2.57 PlayingOnFurniture 35
47 0.84 1.49 PlayingOnFurniture 36
47 1.05 4.4 PlayingOnFurniture 37
47 2.46 1.84 PlayingOnFloor 38
47 2.2 3.39 PlayingOnFloor 39
47 3.55 3.77 PlayingOnFloor 40
47 4.03 1.08 PlayingOnFloor 41
47 2.98 2.02 PlayingOnFloor 42
47 3.34 3.75 PlayingOnFloor 43
47 3.64 3.16 PlayingOnFloor 44
47 2.99 2.2 PlayingOnFloor 45
47 1.02 2.13 WatchingTV 46
47 1.49 6.16 WatchingTV 47
47 1.49 2.27 WatchingTV 48
47 1.7 2.39 WatchingTV 49
47 1.43 2.42 WatchingTV 50
47 1.73 3.5 WatchingTV 51
47 2.6 2.55 WatchingTV 52
47 1.64 2.04 WatchingTV 53
47 2.85 2.9 Homework 54
47 2.12 2.73 Homework 55
47 2.42 2.24 Homework 56
47 2.67 3.39 Homework 57
47 6.41 3.32 Homework 58
47 3.75 3.68 Homework 59
48 42.83 2.17 PlayingOnFloor 1
48 32.77 1.36 PlayingOnFloor 2
48 54.56 2.03 PlayingOnFloor 3
48 58.53 2.9 PlayingOnFloor 4
48 22.61 1.47 PlayingOnFloor 5
48 37.23 3.81 PlayingOnFloor 6
48 27.83 1.82 PlayingOnFloor 7
48 62.28 6.18 PlayingOnFloor 8
48 77.4 4.18 PlayingOnFurniture 9
48 123.89 3.55 PlayingOnFurniture 10
48 103.39 4.32 PlayingOnFurniture 11
48 132.85 5.54 PlayingOnFurniture 12
48 90.15 1.55 PlayingOnFurniture 13
48 73.01 4.19 PlayingOnFurniture 14
48 63.98 2.94 OnPhone 15
48 56.35 2.88 OnPhone 16
48 67.42 1.13 OnPhone 17
48 78.54 1.75 OnPhone 18
48 87.4 1.6 OnPhone 19
48 72.06 2 OnPhone 20
48 118.57 3.95 OnPhone 21
48 140.41 5.45 WatchingTV 22
48 61.2 3.46 WatchingTV 23
48 44.08 2.42 WatchingTV 24
48 22.58 2.3 WatchingTV 25
48 15 1.6 WatchingTV 26
48 13.83 2.18 WatchingTV 27
48 4.97 0.92 WatchingTV 28
48 5.78 2.26 WatchingTV 29
48 8.69 1.85 WatchingTV 30
48 12.08 4.17 Walking 31
48 9.94 2.54 Walking 32
48 8.59 2.61 Walking 33
48 19.26 4.38 Walking 34
48 12.01 2.14 Walking 35
48 14.36 3.85 Walking 36
48 20.21 2.25 Walking 37
48 36.55 5.06 Walking 38
48 31.93 3.29 VideoGames 39
48 15.16 3.01 VideoGames 40
48 14.42 2.46 VideoGames 41
48 26.99 2.34 VideoGames 42
48 31.97 3.44 VideoGames 43
48 21.65 3.61 VideoGames 44
48 12.79 2.41 VideoGames 45
48 6.51 5.75 Computer 46
48 3.27 1.44 Computer 47
48 5.06 1.99 Computer 48
48 6.29 1.78 Computer 49
48 7.42 2.24 Computer 50
48 16.03 5.05 Computer 51
48 8.44 3.07 Computer 52
48 8.81 2.14 Homework 53
48 12.4 3.19 Homework 54
48 10.8 2.34 Homework 55
48 11.32 1.66 Homework 56
48 9.53 0.95 Homework 57
48 14.32 1.12 Homework 58
48 42.06 4.21 Homework 59
49 0.2 2.09 Computer 1
49 0.2 4.81 Computer 2
49 0.21 2.31 Computer 3
49 0.23 1.37 Computer 4
49 0.14 2.63 Computer 5
49 0.17 2.96 Computer 6
49 0.33 3.16 Computer 7
49 0.47 5.12 Computer 8
49 0.56 1.7 VideoGames 9
49 0.54 4.44 VideoGames 10
49 0.39 3.07 VideoGames 11
49 0.48 2.16 VideoGames 12
49 0.4 4.69 VideoGames 13
49 0.33 2.4 VideoGames 14
49 0.51 1.9 VideoGames 15
49 0.25 0.89 PlayingOnFurniture 16
49 0.42 0.92 PlayingOnFurniture 17
49 0.37 1.78 PlayingOnFurniture 18
49 0.35 3.88 PlayingOnFurniture 19
49 0.32 2.35 PlayingOnFurniture 20
49 0.41 2.92 PlayingOnFurniture 21
49 0.55 3.51 PlayingOnFurniture 22
49 0.89 1.24 PlayingOnFurniture 23
49 1.35 1.89 PlayingOnFloor 24
49 1.16 2.6 PlayingOnFloor 25
49 1.1 2.01 PlayingOnFloor 26
49 0.96 1.81 PlayingOnFloor 27
49 1.06 3.15 PlayingOnFloor 28
49 1.65 4.47 PlayingOnFloor 29
49 0.78 2.68 PlayingOnFloor 30
49 0.62 1.26 Walking 31
49 0.65 1.61 Walking 32
49 0.94 1.01 Walking 33
49 1.4 1.2 Walking 34
49 1.56 2.21 Walking 35
49 1.02 1.97 Walking 36
49 0.9 2.33 Walking 37
49 1.09 1.96 Homework 38
49 0.81 2.92 Homework 39
49 1.37 4.32 Homework 40
49 1.24 0.99 Homework 41
49 1.72 3.38 Homework 42
49 1.51 1.73 Homework 43
49 1.67 2.67 OnPhone 44
49 1.56 2.51 OnPhone 45
49 1.88 2.11 OnPhone 46
49 2.2 4.23 OnPhone 47
49 1.61 0.79 OnPhone 48
49 1.56 1.82 OnPhone 49
49 1.77 2.9 OnPhone 50
49 1.25 1.74 OnPhone 51
49 2 3.44 WatchingTV 52
49 1.35 2.88 WatchingTV 53
49 1.78 2.05 WatchingTV 54
49 1.59 3.2 WatchingTV 55
49 1.06 2.79 WatchingTV 56
49 0.51 2.78 WatchingTV 57
49 0.91 4.9 WatchingTV 58
49 0.59 2.34 WatchingTV 59
50 1.8 3.39 PlayingOnFloor 1
50 1.65 3.81 PlayingOnFloor 2
50 2.65 3.19 PlayingOnFloor 3
50 1.11 3.02 PlayingOnFloor 4
50 1.15 1.54 PlayingOnFloor 5
50 1.65 2.92 PlayingOnFloor 6
50 2.12 1.19 WatchingTV 7
50 2.67 1.24 WatchingTV 8
50 2.28 1.12 WatchingTV 9
50 3.76 1.96 WatchingTV 10
50 4.37 0.94 WatchingTV 11
50 5.41 4.81 WatchingTV 12
50 6.95 3.65 WatchingTV 13
50 8.49 2.62 Homework 14
50 11.64 2.31 Homework 15
50 10.71 4.04 Homework 16
50 12.26 3.82 Homework 17
50 10.95 3.28 Homework 18
50 9.37 1.32 Homework 19
50 12.98 2.84 Homework 20
50 4.53 3.5 Computer 21
50 1.92 3.08 Computer 22
50 2.29 3.93 Computer 23
50 2.43 1.54 Computer 24
50 2.81 3.97 Computer 25
50 2.38 1.62 Computer 26
50 3.43 3.99 Computer 27
50 3.63 1.3 OnPhone 28
50 1.78 1.21 OnPhone 29
50 1.68 1.47 OnPhone 30
50 2.85 2.19 OnPhone 31
50 3.24 4.3 OnPhone 32
50 1.99 2.05 OnPhone 33
50 1.07 2.72 OnPhone 34
50 0.93 2.52 OnPhone 35
50 1.1 1.32 OnPhone 36
50 1.06 1.3 Walking 37
50 1.29 6.43 Walking 38
50 1 3.35 Walking 39
50 1.05 7.1 Walking 40
50 0.63 3.37 Walking 41
50 0.32 3.44 Walking 42
50 0.28 3.07 Walking 43
50 0.24 4.21 Walking 44
50 0.39 4.13 Walking 45
50 1.2 3.77 VideoGames 46
50 1.61 1.9 VideoGames 47
50 1.74 1.14 VideoGames 48
50 2.52 1.81 VideoGames 49
50 3 2.97 VideoGames 50
50 2.24 3.34 VideoGames 51
50 3.47 2.58 VideoGames 52
50 4.24 3.69 VideoGames 53
50 5.04 1.67 VideoGames 54
50 4.37 3.22 PlayingOnFurniture 55
50 8.16 3.98 PlayingOnFurniture 56
50 9.6 3.13 PlayingOnFurniture 57
50 9.03 1.38 PlayingOnFurniture 58
50 6.58 2.18 PlayingOnFurniture 59
51 3.13 2.65 Computer 1
51 1.88 1.95 Computer 2
51 4.77 3.97 Computer 3
51 6.79 2.18 Computer 4
51 9.02 2.53 Computer 5
51 6.68 2.86 Computer 6
51 4.14 5.04 Computer 7
51 15.22 2.35 Homework 8
51 20.57 3.86 Homework 9
51 12.84 1.58 Homework 10
51 18.72 2.71 Homework 11
51 18.55 2.9 Homework 12
51 42.3 3.41 Homework 13
51 27.37 1.86 Homework 14
51 35.4 1.65 PlayingOnFloor 15
51 46.89 4.02 PlayingOnFloor 16
51 23.4 1.5 PlayingOnFloor 17
51 22.37 2.55 PlayingOnFloor 18
51 26.58 7.5 PlayingOnFloor 19
51 30.61 3.23 PlayingOnFloor 20
51 20.53 3.08 Walking 21
51 24.58 5.7 Walking 22
51 16.88 1.6 Walking 23
51 11.06 1.42 Walking 24
51 18.24 1.51 Walking 25
51 20.82 2.61 Walking 26
51 12.13 1.81 Walking 27
51 8.39 0.49 Walking 28
51 26.41 3.37 VideoGames 29
51 13.03 6.79 VideoGames 30
51 9.14 1.74 VideoGames 31
51 12.94 2.24 VideoGames 32
51 9.32 1.74 VideoGames 33
51 13.29 4 VideoGames 34
51 11.66 2.81 VideoGames 35
51 13.27 2.19 VideoGames 36
51 12.1 3.6 WatchingTV 37
51 8.49 3.82 WatchingTV 38
51 6.03 3.85 WatchingTV 39
51 7.72 6 WatchingTV 40
51 5.68 2.36 WatchingTV 41
51 7.17 1.08 WatchingTV 42
51 10.79 1.31 WatchingTV 43
51 20.41 0.87 WatchingTV 44
51 18.26 1.21 OnPhone 45
51 22.12 1.03 OnPhone 46
51 26.12 2.1 OnPhone 47
51 15.04 4.18 OnPhone 48
51 15.4 2.01 OnPhone 49
51 19.09 3.93 OnPhone 50
51 15.47 3.73 OnPhone 51
51 15.43 4.25 PlayingOnFurniture 52
51 7.05 4.35 PlayingOnFurniture 53
51 3.37 1.53 PlayingOnFurniture 54
51 2.83 2.78 PlayingOnFurniture 55
51 4.12 2.8 PlayingOnFurniture 56
51 4 1.41 PlayingOnFurniture 57
51 3.41 1.43 PlayingOnFurniture 58
51 7.07 3.62 PlayingOnFurniture 59
52 2.81 2.71 Homework 1
52 4.4 1.84 Homework 2
52 9.46 3.27 Homework 3
52 8.35 0.84 Homework 4
52 7.58 3.34 Homework 5
52 5.3 2.72 Homework 6
52 4.52 3.1 Homework 7
52 2.89 1.41 Homework 8
52 1.36 1.11 Walking 9
52 1.19 2.05 Walking 10
52 1.81 1.77 Walking 11
52 1.79 2.81 Walking 12
52 1.89 2.77 Walking 13
52 1.84 1.82 Walking 14
